bc_wells	gene_count	tscp_count	mread_count	pct_counts_mt	leiden	pct_counts_mt_below_7
81_30_01	567	681	705	6.4705887	1	1
81_31_44	309	345	355	4.347826	0	1
81_31_56	320	361	366	4.1551247	0	1
81_31_86	380	461	475	6.941432	0	1
81_32_27	429	503	515	7.355865	0	0
81_33_10	442	518	536	6.382979	1	1
81_33_14	443	516	529	5.0387597	0	1
81_33_25	408	484	495	7.4534163	2	0
81_33_30	569	691	713	7.6700435	2	0
81_33_65	331	392	403	5.3708444	0	1
81_34_06	324	376	391	6.133333	2	1
81_34_16	416	484	495	7.024793	0	0
81_34_34	550	652	669	5.3846154	2	1
81_34_66	395	476	486	7.789474	0	0
81_34_75	570	665	675	4.6686745	1	1
81_35_01	527	617	637	5.6726093	0	1
81_35_02	343	388	400	6.7010307	1	1
81_35_22	1063	1432	1459	7.2027974	0	0
81_35_41	340	398	405	8.040201	0	0
81_35_81	364	417	432	7.434053	2	0
81_36_40	487	575	589	3.8327527	0	1
81_36_41	506	617	634	8.130081	0	0
81_36_82	562	689	704	6.9666185	1	1
81_36_95	324	373	384	4.557641	0	1
81_37_31	448	522	528	5.3639846	0	1
81_37_86	379	461	480	11.062906	1	0
81_38_14	818	1034	1053	6.873185	0	1
81_38_19	315	355	361	6.197183	0	1
81_38_40	543	674	690	8.011869	0	0
81_39_60	948	1183	1206	6.4352245	1	1
81_39_61	609	724	747	7.192255	2	0
81_40_17	535	628	642	7.5079875	0	0
81_40_19	493	577	591	3.652174	2	1
81_40_53	628	738	765	5.0340133	1	1
81_40_62	400	487	496	3.9014373	0	1
81_40_63	348	420	429	4.5238094	2	1
81_40_69	320	370	381	5.9620595	0	1
81_40_76	1336	1823	1881	6.2568607	0	1
81_40_90	404	481	487	6.444906	0	1
81_41_39	693	838	853	6.5710874	0	1
81_42_49	554	668	686	6.2968516	1	1
81_42_77	614	767	787	10.430248	1	0
81_42_88	318	364	373	6.868132	0	1
81_43_56	331	393	404	6.393862	1	1
81_44_08	1258	1630	1666	6.629834	1	1
81_44_82	762	973	1006	8.444902	0	0
81_45_76	300	342	349	8.823529	0	0
81_46_04	481	571	586	5.263158	0	1
81_46_31	436	511	525	8.610567	2	0
81_46_34	363	417	428	5.7831326	2	1
81_48_26	336	383	391	5.235602	0	1
81_48_56	333	382	392	4.712042	0	1
81_48_57	354	428	441	10.981309	1	0
81_48_79	377	423	439	5.6737585	0	1
81_49_35	308	343	352	7.2886295	0	0
81_50_08	426	527	546	9.10816	0	0
81_51_45	613	734	750	7.6398363	2	0
81_51_46	531	630	646	6.031746	0	1
81_51_49	522	630	649	5.714286	1	1
81_51_64	578	700	711	8.0	0	0
81_52_11	1043	1360	1388	6.774668	0	1
81_52_25	369	436	444	2.5229356	0	1
81_52_27	334	390	396	5.1282053	0	1
81_52_43	302	355	364	7.887324	0	0
81_53_49	301	346	353	6.936416	0	1
81_53_55	707	857	883	5.484247	2	1
81_53_58	825	997	1019	4.016064	1	1
81_53_79	420	523	539	5.9273424	0	1
81_54_35	310	350	356	6.285714	0	1
81_54_53	606	739	754	6.7658997	1	1
81_56_18	700	873	898	5.3899083	2	1
81_56_20	326	366	380	4.3715844	0	1
81_56_32	807	1025	1049	6.439024	0	1
81_56_71	373	438	446	7.9908676	0	0
81_56_85	423	524	531	9.961685	0	0
81_56_90	628	739	756	5.277402	1	1
81_57_01	313	359	365	8.403361	0	0
81_57_15	340	399	408	4.511278	0	1
81_57_75	417	521	540	8.253359	0	0
81_58_90	417	484	496	6.198347	0	1
81_59_28	323	382	389	9.6858635	0	0
81_60_03	575	712	731	9.985935	1	0
81_60_30	766	935	957	5.888651	0	1
81_62_10	368	421	433	5.714286	1	1
81_63_23	508	605	621	5.950413	0	1
81_63_35	338	398	409	9.045226	1	0
81_63_36	463	563	588	4.9822063	2	1
81_63_50	2009	2976	3047	6.628533	0	1
81_63_57	309	368	380	8.152174	0	0
81_63_77	440	520	535	7.5000005	0	0
81_63_78	371	429	441	6.9930067	0	1
81_64_03	348	404	412	6.4356437	0	1
81_64_12	354	394	401	5.8673472	0	1
81_64_31	762	941	964	5.2127657	0	1
81_64_46	373	435	444	4.608295	0	1
81_64_50	666	846	859	5.91716	0	1
81_66_03	678	838	854	8.353222	0	0
81_66_31	366	452	460	10.39823	0	0
81_68_45	397	473	485	5.9196615	2	1
81_68_46	884	1141	1178	5.087719	2	1
81_68_90	359	412	421	7.2992697	0	0
81_68_95	309	360	371	4.4444447	0	1
81_69_28	422	465	483	1.5053763	0	1
81_69_30	467	569	586	7.2183094	0	0
81_69_34	369	434	444	6.912442	0	1
81_69_52	386	458	466	8.315098	0	0
81_69_87	319	360	369	6.111111	0	1
81_70_71	601	743	755	5.9219384	0	1
81_70_80	358	426	433	5.633803	0	1
81_72_36	398	456	465	4.605263	1	1
81_72_63	397	536	550	8.208955	2	0
81_72_66	436	502	519	4.191617	0	1
81_72_71	301	368	373	9.23913	0	0
81_73_05	320	381	397	4.736842	0	1
81_73_96	309	354	367	6.779661	0	1
81_74_28	329	398	407	11.809045	0	0
81_74_36	341	408	417	5.896806	2	1
81_74_55	732	911	931	6.0373216	1	1
81_74_68	389	467	487	10.492505	1	0
81_75_70	351	408	415	6.8796067	0	1
81_75_82	665	794	811	4.4080606	1	1
81_75_84	327	376	389	4.255319	0	1
81_76_28	330	392	398	6.377551	1	1
81_76_42	402	472	480	3.3970277	2	1
81_76_89	1825	2608	2674	6.1443934	1	1
81_79_14	309	345	357	5.217391	1	1
81_79_41	305	362	364	5.8171744	0	1
81_79_68	304	348	359	6.3218393	0	1
81_80_17	509	607	620	7.755776	1	0
81_80_40	319	369	382	9.214092	1	0
81_80_52	532	614	634	4.071661	1	1
81_81_70	1115	1504	1540	7.5182967	0	0
81_82_24	341	412	421	7.2815537	1	0
81_82_58	358	417	430	6.25	2	1
81_82_73	344	404	416	8.706468	2	0
81_85_38	302	350	354	8.857143	0	0
81_87_41	301	343	355	6.140351	2	1
81_87_65	382	440	451	6.136364	2	1
81_87_68	341	384	392	3.3854167	0	1
81_87_72	830	1020	1039	5.7843137	2	1
81_88_14	654	796	814	6.809584	2	1
81_88_75	311	337	345	4.1543026	1	1
81_89_07	694	868	885	7.7277975	1	0
81_89_59	323	371	379	7.5471697	1	0
81_89_87	436	504	517	7.171315	0	0
81_90_36	697	863	880	7.8794904	2	0
81_90_38	320	367	377	10.081744	1	0
81_90_61	316	363	371	6.61157	0	1
81_90_73	425	495	502	7.707911	2	0
81_91_38	515	623	637	7.8778133	1	0
81_91_95	596	688	705	3.4883723	0	1
81_92_26	363	420	432	6.6985645	1	1
81_92_65	1115	1416	1444	5.2966104	1	1
81_92_90	349	403	411	5.2109184	0	1
81_93_96	317	376	383	6.666667	0	1
81_94_62	501	586	595	5.290102	0	1
81_94_63	920	1184	1210	7.1186438	2	0
81_94_72	392	471	485	5.7324843	1	1
81_96_65	372	447	453	8.520179	0	0
81_96_95	659	784	806	4.9808426	1	1
82_01_03	312	364	377	3.5714288	0	1
82_01_54	359	419	433	4.295943	0	1
82_02_30	336	390	398	5.1282053	0	1
82_02_37	461	533	548	5.6285176	1	1
82_02_96	339	387	397	6.2015505	0	1
82_03_07	628	780	795	6.2820516	2	1
82_06_25	597	741	760	9.459459	2	0
82_06_32	407	489	508	8.811476	2	0
82_06_50	307	347	361	4.8991356	0	1
82_06_63	598	781	798	4.993598	1	1
82_06_80	393	481	495	7.5000005	0	0
82_07_26	311	349	357	4.8710604	0	1
82_07_61	361	412	421	5.365854	0	1
82_10_42	313	354	357	5.0847454	1	1
82_11_47	668	817	842	5.630355	0	1
82_12_09	302	337	344	4.1543026	0	1
82_12_42	307	343	351	5.5393586	1	1
82_13_36	388	437	447	6.880734	1	1
82_13_41	1233	1542	1586	3.439325	1	1
82_13_42	586	711	725	4.922644	0	1
82_13_51	410	518	529	4.4401546	0	1
82_13_56	371	428	438	4.9180326	0	1
82_13_87	519	603	614	3.8142622	0	1
82_14_04	300	337	344	5.654762	0	1
82_14_15	797	966	987	4.0456433	0	1
82_15_61	431	505	522	8.712872	0	0
82_17_33	348	414	422	7.524272	0	0
82_17_59	428	484	498	5.1652894	0	1
82_18_06	385	441	451	5.922551	0	1
82_18_16	800	1001	1026	5.7942057	0	1
82_18_21	693	817	836	5.766871	1	1
82_18_27	491	583	603	5.6603775	0	1
82_18_46	384	446	452	6.3063064	0	1
82_18_62	515	614	622	4.5677	2	1
82_19_36	1088	1427	1460	5.6882024	0	1
82_19_40	324	361	370	5.0	0	1
82_19_47	864	1063	1084	5.178908	1	1
82_20_02	444	502	515	5.788423	1	1
82_20_18	516	625	642	7.371795	0	0
82_20_19	1706	2403	2464	5.995004	1	1
82_20_20	370	453	464	5.0772624	2	1
82_20_29	3224	5567	5689	6.63669	3	1
82_20_93	300	346	351	7.225434	2	0
82_21_04	549	701	717	6.2767477	0	1
82_22_24	1022	1377	1404	6.3226743	0	1
82_23_07	901	1175	1201	7.167236	1	0
82_23_77	1215	1588	1626	6.25	0	1
82_24_43	312	353	363	4.815864	0	1
82_24_75	348	411	417	4.379562	1	1
82_24_85	314	361	371	4.4444447	0	1
82_24_90	421	493	508	4.4715447	0	1
82_26_96	313	357	361	4.7619047	0	1
82_27_20	310	339	350	6.19469	0	1
82_27_45	575	697	715	6.456241	2	1
82_27_50	743	920	945	4.461371	0	1
82_27_53	323	372	384	5.645161	0	1
82_27_74	316	359	378	5.5710306	0	1
82_27_79	325	375	383	4.8	1	1
82_27_88	361	425	439	6.8235292	2	1
82_28_01	315	378	387	7.1428576	2	0
82_28_55	324	369	375	5.4347825	2	1
82_29_11	628	745	761	5.9139786	1	1
82_29_45	315	376	383	5.319149	0	1
82_30_01	373	432	438	4.861111	0	1
82_32_50	505	615	632	7.6547227	0	0
82_34_21	500	587	601	4.266212	1	1
82_34_48	302	353	359	6.51558	0	1
82_35_80	362	424	433	4.481132	0	1
82_35_87	306	353	363	4.2613635	0	1
82_35_94	655	855	875	5.386417	2	1
82_36_22	329	376	385	6.117021	0	1
82_36_24	363	430	439	7.2093024	0	0
82_36_51	302	343	346	6.122449	0	1
82_37_42	303	356	365	7.3033705	0	0
82_37_47	483	572	584	3.4965034	0	1
82_39_20	356	438	452	7.0776253	2	0
82_39_53	339	370	374	4.3243246	0	1
82_39_90	342	389	398	3.8560412	0	1
82_40_06	325	366	375	4.3715844	0	1
82_40_20	505	585	597	6.5068493	0	1
82_40_31	584	698	714	5.0215206	2	1
82_40_38	410	479	493	6.680585	0	1
82_40_64	562	693	710	7.2150073	0	0
82_40_77	492	593	606	6.4189186	0	1
82_42_69	371	453	468	6.8432674	2	1
82_42_87	331	373	383	3.753351	2	1
82_43_23	323	377	384	4.244032	2	1
82_43_81	339	401	407	6.0	2	1
82_46_36	368	454	471	4.185022	2	1
82_46_37	354	394	406	6.361323	2	1
82_46_60	571	680	694	4.712813	1	1
82_46_61	715	865	876	4.2824073	2	1
82_47_08	314	353	357	5.3824363	0	1
82_47_33	344	403	416	8.436725	0	0
82_47_44	336	391	402	4.0920715	2	1
82_48_14	597	711	727	6.1884665	2	1
82_49_34	340	405	416	5.940594	1	1
82_49_55	467	569	585	6.338028	0	1
82_50_37	384	436	447	4.357798	2	1
82_50_75	521	646	662	6.1919503	0	1
82_50_76	490	593	608	6.2394605	2	1
82_51_42	493	587	612	7.3504276	0	0
82_51_90	544	649	679	7.241911	0	0
82_52_42	377	441	449	6.818182	1	1
82_52_91	506	582	594	4.2955327	0	1
82_53_59	391	448	459	4.017857	1	1
82_54_67	1595	2277	2333	6.766257	0	1
82_55_81	370	407	416	4.668305	2	1
82_56_42	999	1285	1306	6.162246	2	1
82_56_50	617	747	767	5.51817	1	1
82_57_16	390	441	452	6.5759635	0	1
82_57_17	586	721	741	5.0	0	1
82_58_36	302	338	351	1.183432	0	1
82_59_81	485	558	569	5.734767	1	1
82_59_88	330	372	384	4.3010755	0	1
82_61_17	490	569	583	2.2887323	1	1
82_61_63	594	735	759	2.8649385	1	1
82_62_49	373	438	445	4.7945204	1	1
82_62_91	318	367	372	4.904632	0	1
82_62_92	703	852	872	4.342723	0	1
82_63_70	760	927	954	5.825243	1	1
82_63_76	416	494	504	4.462475	2	1
82_63_93	625	731	748	4.7945204	1	1
82_64_72	784	962	980	2.9136317	2	1
82_64_88	402	478	489	6.2761507	0	1
82_65_22	652	793	820	5.1702394	0	1
82_65_47	398	476	489	6.9473686	0	1
82_65_89	363	425	434	5.647059	0	1
82_66_06	379	447	461	5.8165545	2	1
82_66_47	563	693	710	7.6589594	0	0
82_66_68	314	361	367	7.2222223	2	0
82_66_75	494	574	588	4.712042	1	1
82_66_82	983	1317	1340	8.586626	0	0
82_67_72	515	602	622	4.833333	0	1
82_67_94	310	364	378	7.4175825	2	0
82_68_03	347	416	424	6.25	0	1
82_68_27	308	353	358	5.3977275	2	1
82_68_44	338	374	382	4.5698924	0	1
82_68_46	301	345	358	6.376812	0	1
82_68_54	415	521	543	10.940499	0	0
82_69_28	699	879	901	7.18358	0	0
82_69_29	408	468	477	6.223176	2	1
82_70_03	300	347	354	4.624277	0	1
82_70_06	396	448	462	4.94382	1	1
82_70_23	353	393	402	4.8346057	0	1
82_70_27	321	366	373	4.644809	2	1
82_70_76	355	433	444	10.416666	0	0
82_71_78	556	662	685	7.8549848	0	0
82_73_95	303	360	366	7.777778	0	0
82_75_56	426	501	516	5.4	0	1
82_75_59	556	673	688	6.686478	2	1
82_75_79	324	371	376	5.135135	0	1
82_75_85	410	477	483	5.24109	2	1
82_75_93	313	363	375	5.5096416	0	1
82_76_12	354	397	410	4.292929	1	1
82_76_52	899	1139	1166	7.299912	1	0
82_77_31	339	402	407	5.4862843	0	1
82_78_28	742	950	977	6.1116962	2	1
82_78_40	353	431	441	8.816706	0	0
82_79_23	322	370	382	4.864865	2	1
82_79_93	310	378	386	5.026455	0	1
82_80_03	345	421	435	4.9881234	0	1
82_80_54	337	390	395	7.948718	1	0
82_80_83	691	851	887	4.9469967	1	1
82_81_04	1246	1666	1708	5.6456456	0	1
82_81_16	317	362	373	4.9723754	0	1
82_81_68	330	383	391	6.005222	0	1
82_81_91	352	391	397	5.897436	1	1
82_84_17	467	559	573	6.797853	1	1
82_84_75	331	375	383	7.2	0	0
82_85_09	499	618	638	7.804878	0	0
82_85_79	467	580	593	6.37931	0	1
82_86_28	340	388	400	4.1450777	1	1
82_86_76	822	1042	1067	7.5961537	0	0
82_87_58	350	416	426	4.819277	1	1
82_90_29	317	359	367	7.5208917	1	0
82_91_36	1030	1337	1368	5.322339	2	1
82_92_28	359	417	422	5.035971	0	1
82_92_48	504	602	612	5.324459	1	1
82_92_67	474	566	583	5.663717	1	1
82_93_52	333	389	396	4.6272492	0	1
82_93_83	468	543	559	4.6040516	0	1
82_94_03	645	781	804	6.9142127	0	1
82_94_25	347	409	421	6.356968	2	1
82_94_60	832	1090	1124	6.5137615	0	1
82_94_64	338	390	406	7.1794877	1	0
82_95_21	352	436	450	3.6697247	0	1
83_02_32	535	630	642	2.857143	0	1
83_04_81	300	345	353	6.6860466	1	1
83_05_67	440	522	532	6.3339734	0	1
83_05_89	565	709	721	8.603667	0	0
83_06_25	407	474	480	3.1712472	2	1
83_06_55	317	364	374	5.2197804	0	1
83_06_57	464	541	551	4.990758	1	1
83_07_03	333	389	401	8.740359	0	0
83_07_64	378	439	452	5.922551	0	1
83_08_12	429	508	515	6.1143985	1	1
83_08_27	306	361	370	5.8333335	0	1
83_08_92	775	980	1006	5.9183674	1	1
83_08_96	372	426	438	6.8075123	0	1
83_09_25	396	460	472	5.0108933	0	1
83_11_27	334	383	391	6.5616803	1	1
83_11_61	436	541	556	7.962963	0	0
83_11_90	896	1144	1172	7.099036	1	0
83_12_06	506	590	605	6.101695	0	1
83_13_24	348	399	405	4.010025	0	1
83_13_41	351	394	405	6.5989842	0	1
83_13_49	607	727	745	7.300276	0	0
83_13_81	492	592	605	8.108108	0	0
83_14_27	434	530	542	7.183365	0	0
83_14_77	442	531	540	4.896422	1	1
83_14_85	546	678	693	7.533235	0	0
83_15_45	721	899	934	5.122494	0	1
83_16_36	612	721	745	5.0	0	1
83_17_45	359	408	416	3.4398034	1	1
83_17_78	302	360	369	6.111111	0	1
83_18_01	655	791	811	5.822785	0	1
83_18_39	725	885	908	4.2986426	2	1
83_18_72	497	607	619	8.099174	0	0
83_19_15	319	374	383	6.9518714	2	1
83_19_27	303	353	364	6.25	0	1
83_19_31	579	696	716	6.9164267	1	1
83_19_65	469	567	584	4.770318	1	1
83_19_84	580	706	722	5.106383	0	1
83_20_21	588	703	722	4.8364153	1	1
83_21_67	339	385	395	4.6753244	1	1
83_22_13	325	382	398	8.638743	2	0
83_22_66	563	697	706	6.5997133	0	1
83_23_02	319	360	367	4.4568243	0	1
83_23_29	310	355	366	3.943662	0	1
83_23_41	313	363	369	3.59116	1	1
83_23_42	515	645	659	9.161491	0	0
83_24_07	841	1079	1110	6.679035	2	1
83_24_13	303	352	359	6.818182	0	1
83_24_51	327	390	400	5.6410255	0	1
83_24_54	337	382	391	4.188482	0	1
83_25_01	445	515	529	7.6171875	0	0
83_25_04	323	393	405	5.343511	0	1
83_25_35	322	371	380	7.880435	0	0
83_25_56	434	498	509	4.4265594	1	1
83_25_87	637	769	787	8.463541	1	0
83_26_09	491	602	617	6.655574	0	1
83_26_50	320	372	379	4.032258	2	1
83_26_67	318	383	392	7.5718017	0	0
83_26_82	548	644	666	5.745342	0	1
83_27_04	427	543	557	5.524862	0	1
83_27_15	428	523	543	7.8393884	2	0
83_27_50	312	358	363	6.1452518	0	1
83_27_71	311	359	363	5.5710306	0	1
83_29_08	337	382	393	4.7244096	0	1
83_29_31	613	753	773	5.1861706	0	1
83_29_50	870	1098	1129	4.5537343	1	1
83_32_10	357	403	409	2.7295287	1	1
83_32_78	363	423	438	7.801419	1	0
83_32_80	302	358	365	5.586592	0	1
83_33_49	380	462	471	6.277056	0	1
83_33_63	309	357	361	5.882353	0	1
83_34_17	364	425	437	7.0754714	2	0
83_34_43	737	897	922	5.685619	1	1
83_34_92	307	367	376	6.5395093	0	1
83_34_93	379	431	439	3.4883723	0	1
83_35_36	531	640	656	8.450704	1	0
83_35_53	313	354	359	3.954802	0	1
83_35_77	351	417	428	6.7307696	2	1
83_36_13	480	583	603	6.1962137	0	1
83_36_19	830	1036	1055	6.1835747	0	1
83_36_46	408	463	473	3.0237582	1	1
83_36_52	322	369	377	4.607046	0	1
83_36_58	345	392	400	4.336735	0	1
83_36_62	626	757	766	4.6296296	2	1
83_36_64	407	481	488	3.742204	2	1
83_36_93	744	922	947	6.3991323	0	1
83_38_75	1030	1356	1396	7.4538746	2	0
83_39_03	341	395	411	7.3604064	2	0
83_39_08	755	939	959	5.33049	0	1
83_39_15	980	1248	1284	5.778491	2	1
83_39_59	392	461	467	6.0869565	1	1
83_39_77	331	386	397	6.7708335	0	1
83_39_96	313	359	368	7.5208917	2	0
83_40_14	459	594	607	13.131313	2	0
83_40_37	1146	1512	1557	6.0967526	0	1
83_40_41	391	457	470	4.385965	2	1
83_40_55	331	383	389	4.973822	0	1
83_41_47	349	410	427	6.845966	0	1
83_41_56	478	561	571	6.071429	1	1
83_42_59	329	378	388	6.6137567	0	1
83_42_76	730	900	916	6.1179085	0	1
83_43_84	960	1297	1336	6.3271604	0	1
83_44_13	353	392	402	5.102041	1	1
83_44_34	394	462	471	5.194805	1	1
83_44_50	1736	2575	2638	10.610183	1	0
83_44_59	351	409	422	7.3349633	1	0
83_45_91	399	437	450	3.8990827	1	1
83_46_21	308	371	379	7.008086	2	0
83_46_88	757	920	942	6.195652	0	1
83_47_42	321	379	388	2.37467	0	1
83_48_45	318	373	388	6.970509	2	1
83_48_51	523	623	645	7.2463765	0	0
83_48_66	494	583	599	5.488851	1	1
83_50_79	515	594	607	5.050505	0	1
83_51_31	699	901	920	5.2222223	2	1
83_52_11	727	888	915	5.524239	0	1
83_52_20	503	639	655	7.99373	1	0
83_52_35	414	508	527	6.916996	2	1
83_52_40	630	790	808	9.240506	2	0
83_52_56	327	380	388	6.8601584	2	1
83_53_15	326	364	374	5.2197804	0	1
83_53_32	566	709	726	7.3342733	2	0
83_53_40	913	1174	1209	4.2625747	2	1
83_53_96	1211	1608	1646	5.7249537	1	1
83_54_95	1242	1634	1661	5.633803	0	1
83_55_68	352	404	413	6.188119	0	1
83_56_16	468	554	565	3.4296029	2	1
83_56_71	695	823	846	6.8292685	0	1
83_57_04	396	453	464	3.532009	0	1
83_57_51	450	528	543	5.6818185	1	1
83_58_14	304	346	354	6.069364	0	1
83_58_15	300	360	373	5.2777777	0	1
83_58_21	332	391	404	7.672634	0	0
83_58_39	351	411	427	5.109489	0	1
83_59_28	303	337	346	4.7619047	0	1
83_59_39	316	383	394	7.5718017	2	0
83_60_04	447	561	579	9.660108	0	0
83_61_34	379	426	434	5.164319	1	1
83_61_48	401	485	493	7.628866	0	0
83_61_54	353	405	411	4.4444447	2	1
83_61_79	402	466	486	3.8709679	2	1
83_62_56	353	406	415	5.6650248	0	1
83_63_31	450	504	520	3.7698414	1	1
83_64_54	425	482	494	3.9501042	0	1
83_64_63	567	685	701	4.9707603	0	1
83_64_67	311	361	372	2.7855153	0	1
83_64_80	427	479	488	3.5639412	0	1
83_65_61	408	457	464	5.4704595	0	1
83_65_79	408	459	481	6.3596497	0	1
83_65_84	301	346	358	4.347826	2	1
83_65_94	468	558	569	6.1041293	1	1
83_66_40	308	356	370	3.0898876	0	1
83_66_64	418	513	526	6.6276803	0	1
83_66_94	369	441	448	4.5351477	1	1
83_67_23	394	477	489	3.9915967	0	1
83_68_20	1020	1316	1348	6.773212	0	1
83_68_23	559	678	694	7.39645	1	0
83_68_76	355	416	423	5.0480766	2	1
83_68_88	344	407	416	7.1428576	0	0
83_69_20	328	378	385	3.968254	2	1
83_69_54	447	541	553	4.45269	0	1
83_69_63	708	852	871	5.647059	0	1
83_69_74	1828	2567	2635	3.7441497	1	1
83_69_88	378	461	470	8.478261	2	0
83_70_30	322	379	390	7.6719575	0	0
83_72_37	326	384	395	7.5718017	0	0
83_72_44	1036	1327	1357	5.5975795	0	1
83_72_45	383	448	458	5.357143	2	1
83_72_50	316	361	373	6.111111	0	1
83_72_61	721	861	883	6.271777	2	1
83_72_76	331	380	396	3.6939316	0	1
83_73_94	352	408	414	6.127451	1	1
83_74_39	312	377	388	8.24468	1	0
83_74_65	961	1348	1394	4.5994067	2	1
83_75_08	412	492	504	5.498982	2	1
83_75_21	515	658	682	11.398176	0	0
83_75_63	499	628	643	5.89172	0	1
83_75_83	358	424	433	5.910166	2	1
83_76_08	326	374	380	6.1497326	2	1
83_76_20	318	379	389	8.443272	0	0
83_76_45	561	678	701	7.2378135	1	0
83_78_61	333	399	404	6.5162907	0	1
83_79_01	335	389	396	8.247422	0	0
83_79_31	303	351	361	5.428571	0	1
83_80_80	326	400	412	8.25	0	0
83_81_82	352	406	412	3.6945813	0	1
83_81_87	507	613	634	3.9215689	0	1
83_82_35	1057	1298	1336	6.1728396	0	1
83_82_39	369	417	428	4.3269234	0	1
83_84_23	588	703	718	6.2767477	1	1
83_84_93	1464	1985	2042	6.1522946	0	1
83_85_28	405	474	487	6.962025	0	1
83_85_40	785	980	991	5.3224154	0	1
83_85_65	505	590	604	7.2881355	2	0
83_85_71	317	394	403	9.160306	0	0
83_86_39	1914	2749	2810	5.4989076	0	1
83_86_87	372	444	456	6.3063064	1	1
83_86_88	339	399	408	6.030151	0	1
83_86_93	515	606	622	5.1155114	0	1
83_87_69	301	354	362	8.78187	0	0
83_87_77	621	741	759	5.135135	1	1
83_88_05	611	762	776	5.781866	0	1
83_89_13	369	444	452	5.6306305	1	1
83_89_50	482	577	593	6.239168	0	1
83_90_04	341	381	388	5.774278	2	1
83_90_11	337	384	397	3.3854167	0	1
83_90_23	875	1097	1122	5.2919707	0	1
83_90_30	916	1176	1201	5.882353	0	1
83_90_38	336	389	396	5.670103	0	1
83_90_42	345	402	412	5.7213926	0	1
83_90_50	863	1115	1136	5.8348293	2	1
83_90_77	304	350	352	6.8571424	0	1
83_91_58	340	397	417	5.063291	2	1
83_92_14	563	693	713	6.6378064	0	1
83_92_61	368	419	423	4.295943	2	1
83_92_90	480	555	567	5.225225	2	1
83_93_07	619	735	757	6.2585034	0	1
83_93_08	312	355	364	3.0985916	0	1
83_93_54	389	470	481	6.8085103	0	1
83_93_55	1122	1447	1484	7.1230984	2	0
83_93_61	454	519	527	4.0462427	2	1
83_93_80	361	409	423	8.088236	1	0
83_93_88	318	371	380	5.929919	0	1
83_93_90	377	432	446	6.0185184	1	1
83_94_95	1012	1247	1275	5.4530873	0	1
83_95_01	764	971	994	6.3917527	0	1
84_02_24	660	821	834	9.02439	2	0
84_02_78	1373	1858	1908	7.4353447	2	0
84_02_90	301	348	359	3.7463977	0	1
84_04_06	426	512	521	8.219178	0	0
84_04_41	368	429	443	7.2429905	0	0
84_05_78	437	514	523	6.0311284	1	1
84_05_88	1068	1354	1384	7.1692533	1	0
84_06_41	799	972	993	4.9433575	1	1
84_06_49	667	813	831	7.749078	0	0
84_07_01	310	358	364	5.865922	0	1
84_07_65	347	412	418	8.759124	0	0
84_08_05	1072	1380	1419	5.8013053	0	1
84_08_21	458	543	551	4.612546	0	1
84_08_57	440	531	547	10.0	0	0
84_10_03	300	348	355	9.195402	1	0
84_10_94	373	429	435	5.827506	0	1
84_11_26	377	448	457	6.473214	0	1
84_11_67	403	485	499	7.4226804	0	0
84_12_73	385	467	477	7.9569893	2	0
84_12_93	846	1055	1086	6.0	0	1
84_13_64	395	487	501	9.650924	0	0
84_15_07	311	355	369	6.760564	0	1
84_15_70	617	732	748	5.4719563	0	1
84_16_59	373	421	434	5.9382424	0	1
84_16_95	536	635	652	6.319115	2	1
84_17_17	1293	1784	1842	7.90802	2	0
84_17_95	578	724	740	8.701657	1	0
84_18_56	402	492	501	9.146341	2	0
84_20_81	738	944	969	7.9533405	2	0
84_22_17	1503	2101	2160	7.714286	0	0
84_22_90	569	688	701	6.559767	2	1
84_24_52	349	414	426	7.004831	0	0
84_24_53	1059	1354	1385	6.952663	1	1
84_24_58	347	410	417	6.5853653	1	1
84_24_94	636	780	801	7.4454427	1	0
84_24_95	579	703	713	8.701854	0	0
84_25_62	380	434	449	3.2258062	2	1
84_26_13	1571	2188	2241	8.009153	0	0
84_26_23	598	737	755	6.7842603	0	1
84_26_70	948	1215	1245	6.419753	1	1
84_27_57	473	568	584	8.978873	0	0
84_27_60	552	658	679	8.828006	1	0
84_27_90	559	645	658	6.9875774	1	1
84_27_94	303	343	350	4.9562683	0	1
84_28_03	365	440	450	8.009153	0	0
84_28_84	737	913	933	7.1271925	0	0
84_29_03	344	406	413	7.1428576	1	0
84_29_38	336	379	391	6.8601584	1	1
84_29_75	312	371	383	7.816712	0	0
84_30_76	307	353	361	6.2322946	0	1
84_31_37	672	812	830	5.548705	0	1
84_31_52	346	390	401	7.197943	0	0
84_31_87	701	893	911	7.6233187	0	0
84_32_04	507	628	647	8.626198	0	0
84_32_11	529	633	644	6.0031595	0	1
84_33_08	319	379	389	7.692308	2	0
84_34_16	936	1152	1180	4.5256743	0	1
84_34_83	314	366	376	7.1038256	0	0
84_35_01	329	388	395	6.2015505	0	1
84_35_34	666	813	832	5.535055	0	1
84_35_69	655	819	852	7.701711	1	0
84_36_05	349	407	413	5.159705	0	1
84_36_07	324	374	379	7.7540107	2	0
84_36_18	307	363	371	4.1436462	2	1
84_36_65	320	367	374	9.536785	1	0
84_36_81	1009	1308	1339	7.7981653	0	0
84_36_84	318	367	380	7.6712327	0	0
84_38_61	571	674	694	4.302671	1	1
84_39_55	1491	2116	2164	9.787234	0	0
84_39_74	417	508	520	8.284023	0	0
